# Kernel-cut twelve-point sub-cubes (tools/cubesub.py 12 <cube> <profile>
# 1 600 62 16; driver tools/subchain.sh): pair-degree profiles of the
# minimum-degree point for cubes stalled in rstar_3_3_12.tsv.  PARTIAL AND
# STOPPED for the reason given there; every row is INFEASIBLE, no cube is
# complete.  Columns: cube, profile, K, B, verdict, seconds, witness.
6,5,5,4,4	2,0,1,1,1,1,0,0,0,0,0	62	16	INFEASIBLE	1.8	
6,5,5,4,4	2,0,1,0,3,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	2,0,1,0,2,1,0,0,0,0,0	62	16	INFEASIBLE	12.8	
6,5,5,4,4	2,0,1,0,1,1,1,0,0,0,0	62	16	INFEASIBLE	14.3	
6,5,5,4,4	2,0,0,0,3,1,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	2,0,0,0,2,2,0,0,0,0,0	62	16	INFEASIBLE	2.7	
6,5,5,4,4	2,0,0,0,2,1,1,0,0,0,0	62	16	INFEASIBLE	13.3	
6,5,5,4,4	2,0,0,0,1,1,1,1,0,0,0	62	16	INFEASIBLE	19.4	
6,5,5,4,4	1,1,3,1,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.6	
6,5,5,4,4	1,1,3,0,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.8	
6,5,5,4,4	1,1,2,2,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.9	
6,5,5,4,4	1,1,2,1,1,0,0,0,0,0,0	62	16	INFEASIBLE	1.6	
6,5,5,4,4	1,1,2,0,2,0,0,0,0,0,0	62	16	INFEASIBLE	0.8	
6,5,5,4,4	1,1,2,0,1,1,0,0,0,0,0	62	16	INFEASIBLE	2.4	
6,5,5,4,4	1,1,1,1,2,0,0,0,0,0,0	62	16	INFEASIBLE	1.6	
6,5,5,4,4	1,1,1,1,1,1,0,0,0,0,0	62	16	INFEASIBLE	3.4	
6,5,5,4,4	1,1,1,0,3,0,0,0,0,0,0	62	16	INFEASIBLE	5.2	
6,5,5,4,4	1,1,1,0,2,1,0,0,0,0,0	62	16	INFEASIBLE	14.9	
6,5,5,4,4	1,1,1,0,1,1,1,0,0,0,0	62	16	INFEASIBLE	14.7	
6,5,5,4,4	1,1,0,0,3,1,0,0,0,0,0	62	16	INFEASIBLE	4.1	
6,5,5,4,4	1,1,0,0,2,2,0,0,0,0,0	62	16	INFEASIBLE	5.7	
6,5,5,4,4	1,1,0,0,2,1,1,0,0,0,0	62	16	INFEASIBLE	47.8	
6,5,5,4,4	1,1,0,0,1,1,1,1,0,0,0	62	16	INFEASIBLE	25.5	
6,5,5,4,4	1,0,3,2,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	1,0,3,1,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.8	
6,5,5,4,4	1,0,3,0,2,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	1,0,3,0,1,1,0,0,0,0,0	62	16	INFEASIBLE	0.6	
6,5,5,4,4	1,0,2,2,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.7	
6,5,5,4,4	1,0,2,1,2,0,0,0,0,0,0	62	16	INFEASIBLE	1.3	
6,5,5,4,4	1,0,2,1,1,1,0,0,0,0,0	62	16	INFEASIBLE	2.0	
6,5,5,4,4	1,0,2,0,3,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	1,0,2,0,2,1,0,0,0,0,0	62	16	INFEASIBLE	9.0	
6,5,5,4,4	1,0,2,0,1,1,1,0,0,0,0	62	16	INFEASIBLE	17.4	
6,5,5,4,4	1,0,1,1,3,0,0,0,0,0,0	62	16	INFEASIBLE	2.5	
6,5,5,4,4	1,0,1,1,2,1,0,0,0,0,0	62	16	INFEASIBLE	7.8	
6,5,5,4,4	1,0,1,1,1,1,1,0,0,0,0	62	16	INFEASIBLE	15.5	
6,5,5,4,4	1,0,1,0,3,1,0,0,0,0,0	62	16	INFEASIBLE	4.5	
6,5,5,4,4	1,0,1,0,2,2,0,0,0,0,0	62	16	INFEASIBLE	10.6	
6,5,5,4,4	1,0,1,0,2,1,1,0,0,0,0	62	16	INFEASIBLE	22.1	
6,5,5,4,4	1,0,1,0,1,1,1,1,0,0,0	62	16	INFEASIBLE	30.2	
6,5,5,4,4	1,0,0,0,3,2,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	1,0,0,0,3,1,1,0,0,0,0	62	16	INFEASIBLE	8.9	
6,5,5,4,4	1,0,0,0,2,2,1,0,0,0,0	62	16	INFEASIBLE	30.8	
6,5,5,4,4	1,0,0,0,2,1,1,1,0,0,0	62	16	INFEASIBLE	121.1	
6,5,5,4,4	1,0,0,0,1,1,1,1,1,0,0	62	16	INFEASIBLE	33.6	
6,5,5,4,4	0,0,3,3,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	0,0,3,2,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	0,0,3,1,2,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	0,0,3,1,1,1,0,0,0,0,0	62	16	INFEASIBLE	1.0	
6,5,5,4,4	0,0,3,0,3,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	0,0,3,0,2,1,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	0,0,3,0,1,1,1,0,0,0,0	62	16	INFEASIBLE	12.5	
6,5,5,4,4	0,0,2,2,2,0,0,0,0,0,0	62	16	INFEASIBLE	1.2	
6,5,5,4,4	0,0,2,2,1,1,0,0,0,0,0	62	16	INFEASIBLE	0.9	
6,5,5,4,4	0,0,2,1,3,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	0,0,2,1,2,1,0,0,0,0,0	62	16	INFEASIBLE	3.3	
6,5,5,4,4	0,0,2,1,1,1,1,0,0,0,0	62	16	INFEASIBLE	3.9	
6,5,5,4,4	0,0,2,0,3,1,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	0,0,2,0,2,2,0,0,0,0,0	62	16	INFEASIBLE	2.9	
6,5,5,4,4	0,0,2,0,2,1,1,0,0,0,0	62	16	INFEASIBLE	5.0	
6,5,5,4,4	0,0,2,0,1,1,1,1,0,0,0	62	16	INFEASIBLE	12.2	
6,5,5,4,4	0,0,1,1,3,1,0,0,0,0,0	62	16	INFEASIBLE	9.3	
6,5,5,4,4	0,0,1,1,2,2,0,0,0,0,0	62	16	INFEASIBLE	4.0	
6,5,5,4,4	0,0,1,1,2,1,1,0,0,0,0	62	16	INFEASIBLE	14.6	
6,5,5,4,4	0,0,1,1,1,1,1,1,0,0,0	62	16	INFEASIBLE	24.0	
6,5,5,4,4	0,0,1,0,3,2,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	0,0,1,0,3,1,1,0,0,0,0	62	16	INFEASIBLE	25.0	
6,5,5,4,4	0,0,1,0,2,2,1,0,0,0,0	62	16	INFEASIBLE	10.9	
6,5,5,4,4	0,0,1,0,2,1,1,1,0,0,0	62	16	INFEASIBLE	25.5	
6,5,5,4,4	0,0,1,0,1,1,1,1,1,0,0	62	16	INFEASIBLE	38.5	
6,5,5,4,4	0,0,0,0,3,3,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,5,5,4,4	0,0,0,0,3,2,1,0,0,0,0	62	16	INFEASIBLE	0.2	
6,5,5,4,4	0,0,0,0,3,1,1,1,0,0,0	62	16	INFEASIBLE	44.3	
6,5,5,4,4	0,0,0,0,2,2,2,0,0,0,0	62	16	INFEASIBLE	8.1	
6,5,5,4,4	0,0,0,0,2,2,1,1,0,0,0	62	16	INFEASIBLE	38.2	
6,5,5,4,4	0,0,0,0,2,1,1,1,1,0,0	62	16	INFEASIBLE	58.8	
6,5,5,4,4	0,0,0,0,1,1,1,1,1,1,0	62	16	INFEASIBLE	34.5	
8,6,6,2,1,1	2,0,0,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
8,6,6,2,1,1	1,1,0,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.9	
8,6,6,2,1,1	1,0,1,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.6	
8,6,6,2,1,1	1,0,0,1,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.6	
8,6,6,2,1,1	1,0,0,0,0,1,0,0,0,0,0	62	16	INFEASIBLE	0.6	
8,6,6,2,1,1	0,0,2,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
8,6,6,2,1,1	0,0,1,1,0,0,0,0,0,0,0	62	16	INFEASIBLE	17.2	
8,6,6,2,1,1	0,0,1,0,0,1,0,0,0,0,0	62	16	INFEASIBLE	44.2	
8,6,6,2,1,1	0,0,0,2,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
8,6,6,2,1,1	0,0,0,1,1,0,0,0,0,0,0	62	16	INFEASIBLE	53.5	
8,6,6,2,1,1	0,0,0,1,0,1,0,0,0,0,0	62	16	INFEASIBLE	59.3	
8,6,6,2,1,1	0,0,0,0,0,2,0,0,0,0,0	62	16	INFEASIBLE	0.1	
8,6,6,2,1,1	0,0,0,0,0,1,1,0,0,0,0	62	16	INFEASIBLE	53.1	
8,7,4,3,1,1	2,0,0,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
8,7,4,3,1,1	1,1,0,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.2	
8,7,4,3,1,1	1,0,1,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.4	
8,7,4,3,1,1	1,0,0,1,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.5	
8,7,4,3,1,1	1,0,0,0,0,1,0,0,0,0,0	62	16	INFEASIBLE	0.6	
8,7,4,3,1,1	0,2,0,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
8,7,4,3,1,1	0,1,1,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.8	
8,7,4,3,1,1	0,1,0,1,0,0,0,0,0,0,0	62	16	INFEASIBLE	6.4	
8,7,4,3,1,1	0,1,0,0,0,1,0,0,0,0,0	62	16	INFEASIBLE	13.5	
8,7,4,3,1,1	0,0,2,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
8,7,4,3,1,1	0,0,1,1,0,0,0,0,0,0,0	62	16	INFEASIBLE	6.8	
8,7,4,3,1,1	0,0,1,0,0,1,0,0,0,0,0	62	16	INFEASIBLE	15.4	
8,7,4,3,1,1	0,0,0,2,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
8,7,4,3,1,1	0,0,0,1,1,0,0,0,0,0,0	62	16	INFEASIBLE	22.3	
8,7,4,3,1,1	0,0,0,1,0,1,0,0,0,0,0	62	16	INFEASIBLE	30.0	
8,7,4,3,1,1	0,0,0,0,0,2,0,0,0,0,0	62	16	INFEASIBLE	0.1	
8,7,4,3,1,1	0,0,0,0,0,1,1,0,0,0,0	62	16	INFEASIBLE	46.2	
6,6,5,4,3	3,3,0,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	3,2,1,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	3,2,0,1,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	3,2,0,0,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	3,1,2,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	3,1,1,1,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.2	
6,6,5,4,3	3,1,1,0,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.3	
6,6,5,4,3	3,1,0,2,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.2	
6,6,5,4,3	3,1,0,1,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.2	
6,6,5,4,3	3,1,0,0,2,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	3,1,0,0,1,1,0,0,0,0,0	62	16	INFEASIBLE	0.2	
6,6,5,4,3	3,0,3,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	3,0,2,1,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	3,0,2,0,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	3,0,1,2,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	3,0,1,1,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.3	
6,6,5,4,3	3,0,1,0,2,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	3,0,1,0,1,1,0,0,0,0,0	62	16	INFEASIBLE	0.3	
6,6,5,4,3	3,0,0,3,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	3,0,0,2,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.2	
6,6,5,4,3	3,0,0,1,2,0,0,0,0,0,0	62	16	INFEASIBLE	0.2	
6,6,5,4,3	3,0,0,1,1,1,0,0,0,0,0	62	16	INFEASIBLE	0.3	
6,6,5,4,3	3,0,0,0,3,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	3,0,0,0,2,1,0,0,0,0,0	62	16	INFEASIBLE	0.2	
6,6,5,4,3	3,0,0,0,1,1,1,0,0,0,0	62	16	INFEASIBLE	0.3	
6,6,5,4,3	2,3,1,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	2,3,0,1,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.2	
6,6,5,4,3	2,3,0,0,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	2,2,2,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.3	
6,6,5,4,3	2,2,1,1,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.9	
6,6,5,4,3	2,2,1,0,1,0,0,0,0,0,0	62	16	INFEASIBLE	1.0	
6,6,5,4,3	2,2,0,2,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.2	
6,6,5,4,3	2,2,0,1,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.6	
6,6,5,4,3	2,2,0,0,2,0,0,0,0,0,0	62	16	INFEASIBLE	0.3	
6,6,5,4,3	2,2,0,0,1,1,0,0,0,0,0	62	16	INFEASIBLE	0.5	
6,6,5,4,3	2,1,3,0,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	2,1,2,1,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.7	
6,6,5,4,3	2,1,2,0,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.6	
6,6,5,4,3	2,1,1,2,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.7	
6,6,5,4,3	2,1,1,1,1,0,0,0,0,0,0	62	16	INFEASIBLE	1.4	
6,6,5,4,3	2,1,1,0,2,0,0,0,0,0,0	62	16	INFEASIBLE	0.8	
6,6,5,4,3	2,1,1,0,1,1,0,0,0,0,0	62	16	INFEASIBLE	1.4	
6,6,5,4,3	2,1,0,3,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.2	
6,6,5,4,3	2,1,0,2,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.6	
6,6,5,4,3	2,1,0,1,2,0,0,0,0,0,0	62	16	INFEASIBLE	0.6	
6,6,5,4,3	2,1,0,1,1,1,0,0,0,0,0	62	16	INFEASIBLE	2.1	
6,6,5,4,3	2,1,0,0,3,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	2,1,0,0,2,1,0,0,0,0,0	62	16	INFEASIBLE	0.7	
6,6,5,4,3	2,1,0,0,1,1,1,0,0,0,0	62	16	INFEASIBLE	3.2	
6,6,5,4,3	2,0,3,1,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	2,0,3,0,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	2,0,2,2,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.4	
6,6,5,4,3	2,0,2,1,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.5	
6,6,5,4,3	2,0,2,0,2,0,0,0,0,0,0	62	16	INFEASIBLE	0.6	
6,6,5,4,3	2,0,2,0,1,1,0,0,0,0,0	62	16	INFEASIBLE	0.7	
6,6,5,4,3	2,0,1,3,0,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	2,0,1,2,1,0,0,0,0,0,0	62	16	INFEASIBLE	1.1	
6,6,5,4,3	2,0,1,1,2,0,0,0,0,0,0	62	16	INFEASIBLE	0.9	
6,6,5,4,3	2,0,1,1,1,1,0,0,0,0,0	62	16	INFEASIBLE	2.5	
6,6,5,4,3	2,0,1,0,3,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	2,0,1,0,2,1,0,0,0,0,0	62	16	INFEASIBLE	1.0	
6,6,5,4,3	2,0,1,0,1,1,1,0,0,0,0	62	16	INFEASIBLE	2.3	
6,6,5,4,3	2,0,0,3,1,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	2,0,0,2,2,0,0,0,0,0,0	62	16	INFEASIBLE	0.5	
6,6,5,4,3	2,0,0,2,1,1,0,0,0,0,0	62	16	INFEASIBLE	0.8	
6,6,5,4,3	2,0,0,1,3,0,0,0,0,0,0	62	16	INFEASIBLE	0.1	
6,6,5,4,3	2,0,0,1,2,1,0,0,0,0,0	62	16	INFEASIBLE	1.1	
