# Support cubes at 14 points (docs/roadmap.md section 56.11): the degree
# profiles the member-type relaxation allows for a 28-member family with
# s_E <= 7 (Frankl's I(3,3) <= 10) and degrees >= 2, as deficiency cubes
# (tools/typeprof.py 7 2 14; list in rstar_3_3_support14.cubes.txt).  Each
# row is one CP-SAT run of tools/cuben.py 14 <cube> 1 <cap> 62 10: lex
# prefix K = 62, cut B = 10 (the Frankl cut: members disjoint from any
# member number at most 10).  Driver tools/supsweep.sh 14 <cap>.
# Columns: cube, degrees, K, B, verdict, seconds, witness.
6,6,6,6,6,5,5,1,1	3,3,3,3,3,4,4,8,8,9,9,9,9,9	62	10	INFEASIBLE	105.3	
7,7,7,6,5,5,5	2,2,2,3,4,4,4,9,9,9,9,9,9,9	62	10	INFEASIBLE	26.6	
7,7,7,6,6,5,4	2,2,2,3,3,4,5,9,9,9,9,9,9,9	62	10	INFEASIBLE	29.0	
7,7,6,5,5,5,5,2	2,2,3,4,4,4,4,7,9,9,9,9,9,9	62	10	INFEASIBLE	45.2	
7,7,7,7,5,4,3,2	2,2,2,2,4,5,6,7,9,9,9,9,9,9	62	10	INFEASIBLE	37.7	
6,6,6,6,6,5,5,2	3,3,3,3,3,4,4,7,9,9,9,9,9,9	62	10	INFEASIBLE	43.0	
7,7,7,7,6,5,3	2,2,2,2,3,4,6,9,9,9,9,9,9,9	62	10	INFEASIBLE	27.8	
7,7,6,6,6,4,4,2	2,2,3,3,3,5,5,7,9,9,9,9,9,9	62	10	INFEASIBLE	41.0	
7,6,6,6,6,5,5,1	2,3,3,3,3,4,4,8,9,9,9,9,9,9	62	10	INFEASIBLE	53.0	
7,7,6,6,5,5,4,2	2,2,3,3,4,4,5,7,9,9,9,9,9,9	62	10	INFEASIBLE	46.4	
7,7,7,6,5,4,4,2	2,2,2,3,4,5,5,7,9,9,9,9,9,9	62	10	INFEASIBLE	36.1	
7,7,6,6,5,5,5,1	2,2,3,3,4,4,4,8,9,9,9,9,9,9	62	10	INFEASIBLE	48.3	
7,7,6,6,6,5,2,2,1	2,2,3,3,3,4,7,7,8,9,9,9,9,9	62	10	INFEASIBLE	35.9	
7,7,7,7,5,5,3,1	2,2,2,2,4,4,6,8,9,9,9,9,9,9	62	10	INFEASIBLE	34.3	
7,6,6,6,5,5,5,1,1	2,3,3,3,4,4,4,8,8,9,9,9,9,9	62	10	INFEASIBLE	42.2	
7,7,7,6,5,5,4,1	2,2,2,3,4,4,5,8,9,9,9,9,9,9	62	10	INFEASIBLE	35.3	
7,7,6,6,4,4,4,3,1	2,2,3,3,5,5,5,6,8,9,9,9,9,9	62	10	INFEASIBLE	36.4	
7,7,7,5,5,5,3,3	2,2,2,4,4,4,6,6,9,9,9,9,9,9	62	10	INFEASIBLE	30.7	
7,7,7,6,6,5,3,1	2,2,2,3,3,4,6,8,9,9,9,9,9,9	62	10	INFEASIBLE	31.9	
7,7,7,6,4,4,4,3	2,2,2,3,5,5,5,6,9,9,9,9,9,9	62	10	INFEASIBLE	26.4	
7,7,7,7,6,5,2,1	2,2,2,2,3,4,7,8,9,9,9,9,9,9	62	10	INFEASIBLE	28.4	
7,7,7,6,6,3,3,3	2,2,2,3,3,6,6,6,9,9,9,9,9,9	62	10	INFEASIBLE	29.5	
7,6,6,6,5,5,4,2,1	2,3,3,3,4,4,5,7,8,9,9,9,9,9	62	10	INFEASIBLE	42.5	
7,6,6,6,6,6,3,1,1	2,3,3,3,3,3,6,8,8,9,9,9,9,9	62	10	INFEASIBLE	41.8	
7,6,6,6,6,5,3,3	2,3,3,3,3,4,6,6,9,9,9,9,9,9	62	10	INFEASIBLE	32.1	
7,7,7,6,5,5,3,1,1	2,2,2,3,4,4,6,8,8,9,9,9,9,9	62	10	INFEASIBLE	28.1	
7,7,7,6,6,4,3,1,1	2,2,2,3,3,5,6,8,8,9,9,9,9,9	62	10	INFEASIBLE	31.9	
7,6,6,6,6,5,4,1,1	2,3,3,3,3,4,5,8,8,9,9,9,9,9	62	10	INFEASIBLE	52.3	
7,6,6,6,6,6,3,2	2,3,3,3,3,3,6,7,9,9,9,9,9,9	62	10	INFEASIBLE	31.3	
7,7,6,6,5,4,4,2,1	2,2,3,3,4,5,5,7,8,9,9,9,9,9	62	10	INFEASIBLE	42.0	
7,7,6,6,6,4,3,3	2,2,3,3,3,5,6,6,9,9,9,9,9,9	62	10	INFEASIBLE	34.7	
7,7,7,6,5,5,2,2,1	2,2,2,3,4,4,7,7,8,9,9,9,9,9	62	10	INFEASIBLE	31.8	
7,7,7,6,6,6,3	2,2,2,3,3,3,6,9,9,9,9,9,9,9	62	10	INFEASIBLE	24.7	
7,7,6,6,6,5,3,1,1	2,2,3,3,3,4,6,8,8,9,9,9,9,9	62	10	INFEASIBLE	40.7	
7,7,7,6,6,6,2,1	2,2,2,3,3,3,7,8,9,9,9,9,9,9	62	10	INFEASIBLE	31.9	
7,7,7,6,6,5,2,1,1	2,2,2,3,3,4,7,8,8,9,9,9,9,9	62	10	INFEASIBLE	32.9	
7,7,7,6,5,4,3,3	2,2,2,3,4,5,6,6,9,9,9,9,9,9	62	10	INFEASIBLE	37.2	
7,7,6,6,6,3,3,3,1	2,2,3,3,3,6,6,6,8,9,9,9,9,9	62	10	INFEASIBLE	36.5	
7,7,7,6,6,4,3,2	2,2,2,3,3,5,6,7,9,9,9,9,9,9	62	10	INFEASIBLE	32.3	
7,7,6,6,5,5,3,3	2,2,3,3,4,4,6,6,9,9,9,9,9,9	62	10	INFEASIBLE	39.2	
7,7,6,6,5,4,4,3	2,2,3,3,4,5,5,6,9,9,9,9,9,9	62	10	INFEASIBLE	38.1	
7,7,7,7,6,4,3,1	2,2,2,2,3,5,6,8,9,9,9,9,9,9	62	10	INFEASIBLE	26.8	
7,7,7,6,5,5,3,2	2,2,2,3,4,4,6,7,9,9,9,9,9,9	62	10	INFEASIBLE	35.9	
7,7,6,6,6,4,3,2,1	2,2,3,3,3,5,6,7,8,9,9,9,9,9	62	10	INFEASIBLE	36.1	
7,7,6,6,6,5,3,2	2,2,3,3,3,4,6,7,9,9,9,9,9,9	62	10	INFEASIBLE	36.3	
7,7,6,6,5,5,3,2,1	2,2,3,3,4,4,6,7,8,9,9,9,9,9	62	10	INFEASIBLE	36.9	
7,6,6,6,6,5,3,2,1	2,3,3,3,3,4,6,7,8,9,9,9,9,9	62	10	INFEASIBLE	47.5	
